"iter","n_obs","n_col_nc","z_u_coef","nonlinear_weight","bonf_pval","f_pval","wald_pval","gam_wald.no.p","gam_wald.no.p.smooth.cntrl"
75,10000,10,0,1,0.281642094700578,0.534861795071444,0.526429534875361,0.65131038218091,0.651221748231851
76,10000,10,0,1,1.27650218010886,0.701416747031814,0.713809056128868,0.397838849639075,0.397865307440222
77,10000,10,0,1,0.613125054604208,0.202121023421646,0.182959810784292,0.864208864951256,0.864215653209793
78,10000,10,0,1,1.89414198200782,0.907155770562685,0.912505719489466,0.941224937299158,0.890661073534253
79,10000,10,0,1,0.525461933900033,0.379061231016228,0.388605967119618,0.486287908798968,0.486324359430804
80,10000,10,0,1,1.74268428297186,0.678198599447849,0.67681876717638,0.395430553677767,0.447673846435215
81,10000,10,0,1,0.331573850543996,0.375111148399893,0.371232951205606,0.618504757862398,0.618282303921633
82,10000,10,0,1,0.105072252187992,0.0855312376057821,0.0785511497539294,0.867704828793047,0.867719878029486
83,10000,10,0,1,0.887537396360955,0.398934812961272,0.387783156529035,0.101962079973291,0.10196205118337
84,10000,10,0,1,0.400562356464157,0.715426306853418,0.719727685434921,0.719577588262266,0.719552907071963
85,10000,10,0,1,2.3115788994317,0.876920066205415,0.856102536797888,0.986358954430011,0.986355724197172
86,10000,10,0,1,0.177414660592045,0.183103585120167,0.194187831657627,0.45285158689776,0.452822032429209
87,10000,10,0,1,1.04570566882979,0.591066525996953,0.591342631452505,0.531868693514816,0.531910904567146
88,10000,10,0,1,0.121969706143442,0.0438507106967459,0.0538798936400301,0.137389177256273,0.137270164686281
89,10000,10,0,1,0.331862309583581,0.0865482200489221,0.0888647713094217,0.200718537357448,0.200619087837162
90,10000,10,0,1,1.43204366748162,0.491759126848723,0.480602891362986,0.625073306353313,0.62505991295801
91,10000,10,0,1,2.07783691305559,0.7791459947214,0.781538514316773,0.666965880216939,0.666968651681878
92,10000,10,0,1,2.01774368899372,0.918068804586855,0.912598577613357,0.850343778329261,0.869090613880434
93,10000,10,0,1,0.185585882193964,0.0590916270225415,0.0479823282233062,0.505940595880493,0.505945052657585
94,10000,10,0,1,1.63372195078572,0.84616670898692,0.854719768282989,0.485528461905529,0.507219841519346
95,10000,10,0,1,3.75567468357253,0.935356136282692,0.937944979033709,0.396168959187639,0.396148370093099
96,10000,10,0,1,0.191413923508035,0.163817186568851,0.153849450138958,0.716046978799967,0.716040128123277
97,10000,10,0,1,2.48232930017621,0.776077883030011,0.762152362286467,0.388040244945823,0.388059846039048
98,10000,10,0,1,0.0269236535021958,0.0163470872528522,0.01645003797455,0.631878284704249,0.63190380025281
99,10000,10,0,1,0.52598549820168,0.279715003955963,0.285412958773491,0.53864256501008,0.538617510908799
100,10000,10,0,1,1.22990696113265,0.935874522503894,0.935290743227712,0.782779401491304,0.782776473143922
1,10000,10,0,1,3.24059713965676,0.982887358238725,0.984116320331706,0.75906116310922,0.759173733955211
2,10000,10,0,1,0.212684794418962,0.198612984281853,0.197993243014739,0.061833113731171,0.0488797093950791
3,10000,10,0,1,0.0268500461087927,0.0228765076533829,0.0211912790422817,0.458956908324922,0.458764561808375
4,10000,10,0,1,0.815191701676678,0.227438977356972,0.220415640062623,0.695461320689483,0.695523476010716
5,10000,10,0,1,0.443886829300052,0.272212152729111,0.279864328942225,0.750378863697999,0.724577015456052
6,10000,10,0,1,0.480765271287054,0.278166271375309,0.295084355643279,0.31168808680255,0.323270669866592
7,10000,10,0,1,1.17504906910102,0.615532273957617,0.625280641542965,0.370094735111525,0.370078725951896
8,10000,10,0,1,2.62544043759448,0.982787057971122,0.983644420230489,0.163789037799753,0.163835907514878
9,10000,10,0,1,0.591582427506393,0.339395041810057,0.331610201101146,0.877910220054695,0.877899449186366
10,10000,10,0,1,1.47402134422381,0.683076785652147,0.667276898913277,0.609022254010788,0.609007898348992
11,10000,10,0,1,3.25728847652559,0.971080501506793,0.973165233312071,0.658516295800776,0.658532834625921
12,10000,10,0,1,0.0371661324268112,0.0689952299718527,0.0714623839337354,0.199285831028834,0.199297762063711
13,10000,10,0,1,0.824089374760233,0.511039623173192,0.507835364945199,0.578666498921179,0.583987753375843
14,10000,10,0,1,1.99619764003405,0.770515313751928,0.759560366186479,0.747043690782888,0.747049302521684
15,10000,10,0,1,0.171075033825253,0.169415943853415,0.163309759926655,0.833933003224949,0.822340830511657
16,10000,10,0,1,0.247211838232707,0.0392644531707207,0.0483572597060974,0.205300300113833,0.205311171041484
17,10000,10,0,1,0.182551294726204,0.403585190913188,0.401219057034297,0.567994895108035,0.568047183762688
18,10000,10,0,1,0.00374147059190685,0.00114843331977693,0.00124001749048874,0.0265979852988119,0.0266060142166322
19,10000,10,0,1,0.364674265062113,0.169317171681903,0.159306904512956,0.275071838571793,0.275063971109389
20,10000,10,0,1,0.0598399446149232,0.156548500405612,0.162720672907701,0.805588486643142,0.80559433927063
21,10000,10,0,1,1.32233078969352,0.875027593854807,0.870399683390165,0.48311490755878,0.483133362099683
22,10000,10,0,1,0.793436882144219,0.58170047038409,0.598643564415041,0.787844180207172,0.787878198379837
23,10000,10,0,1,0.535874054495172,0.339028892040813,0.336900918967426,0.0568714180577934,0.0568652555609699
24,10000,10,0,1,0.467147247853454,0.575473874904607,0.590351499893575,0.471755829833395,0.471712652087766
25,10000,10,0,1,1.97591461254108,0.757564325160086,0.77145169306705,0.835758495105412,0.835754759560966
26,10000,10,0,1,1.690114162499,0.737987273103063,0.749476142854476,0.139851951300166,0.139641639685
27,10000,10,0,1,0.961785557076001,0.832295206780138,0.821197092759899,0.155036772933434,0.155011893741461
28,10000,10,0,1,0.861082349226713,0.353586084388588,0.366883467249355,0.907959276786197,0.907958116789955
29,10000,10,0,1,0.313065009166062,0.283845227163341,0.29525077542658,0.308492411050636,0.308516544870819
30,10000,10,0,1,1.3272988306201,0.753001617138053,0.753907206783105,0.616095488343364,0.616087720330105
31,10000,10,0,1,1.58533701460071,0.742085497369253,0.730961229646114,0.26321540475045,0.263223805847007
32,10000,10,0,1,0.79170918009078,0.65186589653294,0.654700728556496,0.692145451609941,0.69211964990863
33,10000,10,0,1,0.407792983093122,0.38579106473815,0.38665534999565,0.492515208220154,0.492616096829975
34,10000,10,0,1,1.20454777938851,0.817890981571663,0.802655345376489,0.741162148063837,0.741109145970779
35,10000,10,0,1,0.702129143735214,0.20024328206297,0.208969900512758,0.831680021923942,0.831624874978057
36,10000,10,0,1,1.47004484761494,0.580217455075917,0.598154771591057,0.841422740635313,0.841471027305152
37,10000,10,0,1,1.32434982397775,0.620263734792143,0.618106600809357,0.751287029707025,0.751267283453622
38,10000,10,0,1,0.490995269231546,0.342045647158849,0.315134576890043,0.11422161427249,0.114215804984297
39,10000,10,0,1,0.525732377011006,0.467157345257501,0.414932679626816,0.788051154882657,0.788043172992988
40,10000,10,0,1,0.382736763383059,0.690755812058457,0.69610171411715,0.433428744017276,0.433431301648958
41,10000,10,0,1,0.321005493307324,0.60050822601268,0.596027319720404,0.986491567335904,0.986464889148119
42,10000,10,0,1,2.42937994821897,0.749197517499022,0.760238602151256,0.732387028002942,0.732405494368233
43,10000,10,0,1,0.591142266170035,0.193870425538795,0.19404927503156,0.980691107067694,0.98069297017854
44,10000,10,0,1,0.140941017279664,0.599913811997725,0.592289408131055,0.15540081391298,0.155482475199334
45,10000,10,0,1,0.135420500791742,0.0701867632760556,0.0627355957888621,0.312541201507041,0.312570921645259
46,10000,10,0,1,0.947850540650203,0.643300729395433,0.625415567386639,0.799706608530905,0.799664698589591
47,10000,10,0,1,0.514663391741793,0.352964918489175,0.353776305436898,0.0433818543976882,0.0330081497902971
48,10000,10,0,1,0.190041455712455,0.424631123190159,0.44555877964449,0.620480796243856,0.620413983636013
49,10000,10,0,1,0.636894292796362,0.750528769307181,0.765024843737636,0.812926779889905,0.812979147727493
50,10000,10,0,1,0.0846490384895386,0.0282797682128628,0.020103144871096,0.751942539357704,0.751833001441384
51,10000,10,0,1,1.07391382015267,0.612153843201365,0.612740163781819,0.709709777126153,0.709710989175163
52,10000,10,0,1,0.404944218538249,0.243388969823909,0.233296389412115,0.722922474888491,0.786020424225409
53,10000,10,0,1,0.223935871142539,0.275081991321055,0.272676156557816,0.866077898912425,0.866085609897547
54,10000,10,0,1,3.45135534430277,0.970379422629481,0.970404068499251,0.765894140005093,0.765897975351169
55,10000,10,0,1,0.384958268926817,0.119724163625813,0.113259540286377,0.211389428132274,0.211298187783907
56,10000,10,0,1,0.530860606215491,0.106706610728186,0.108407027490757,0.132403018724347,0.132379986867734
57,10000,10,0,1,0.327996086736697,0.463270496568851,0.485912857641408,0.135175376433133,0.135168198858435
58,10000,10,0,1,0.52339009212152,0.487662129436364,0.480900171582399,0.928448403325456,0.931288616189927
59,10000,10,0,1,2.00692571458097,0.787592425106103,0.800740335618933,0.941784567299655,0.941791766288777
60,10000,10,0,1,0.862330158953382,0.74556597020232,0.740318004446767,0.982652948832228,0.982652952642261
61,10000,10,0,1,1.26159779117696,0.594625233678633,0.574091961617109,0.899156028001447,0.899056753402863
62,10000,10,0,1,0.0679353479160312,0.0684318578049223,0.0657350659323599,0.665323751799767,0.665276851788746
63,10000,10,0,1,1.21036378907097,0.520003851710765,0.529111753574039,0.875251203122577,0.875254631639562
64,10000,10,0,1,0.150331903610421,0.0995624167925877,0.101355600540129,0.0156678053993478,0.015675523143677
65,10000,10,0,1,1.51127459219861,0.506555244960962,0.500945275366878,0.52663861852036,0.526648117778365
66,10000,10,0,1,0.173311164126239,0.178546405084293,0.187068123836343,0.00783637053202257,0.00784581211188888
67,10000,10,0,1,0.16279861286758,0.226539918261678,0.230984678968252,0.454862475814749,0.454834430359412
68,10000,10,0,1,2.5653011655628,0.971750887081662,0.969953198240669,0.359861520377783,0.359955060704217
69,10000,10,0,1,1.75587849466672,0.916436628474857,0.919236684959278,0.62241856251838,0.622446014024005
70,10000,10,0,1,0.231011389380579,0.214625767161066,0.231237097336148,0.370859690797203,0.370986732388408
71,10000,10,0,1,1.44928149256536,0.667891518407748,0.672836045858534,0.718050659348605,0.728697751536134
72,10000,10,0,1,0.784698515541632,0.777468082851781,0.778522714595274,0.711463125631379,0.711449976034159
73,10000,10,0,1,0.110630788046235,0.00371311422221787,0.00310778265124179,0.265555150728988,0.265470906732828
74,10000,10,0,1,0.23590059529981,0.354649005251055,0.333627073559238,0.885981122849976,0.883087052022984
75,10000,10,0,1,0.598708537195336,0.152994056041293,0.147394053308098,0.133496109717043,0.133565339645166
76,10000,10,0,1,0.188297297429872,0.392231837315724,0.37793687227183,0.826274229164313,0.826373448353131
77,10000,10,0,1,0.4651625278441,0.555724609071503,0.548495129015843,0.548878068954285,0.548927109606036
78,10000,10,0,1,0.188258953126543,0.543897630725779,0.561407857811153,0.304112181916608,0.304057913743884
79,10000,10,0,1,0.725405890388741,0.547402816296731,0.564362263576365,0.641145494310112,0.601592668378709
80,10000,10,0,1,0.902425857357007,0.73383144348587,0.703297596203837,0.174203153067848,0.172101054052288
81,10000,10,0,1,0.569442454931061,0.436510347715142,0.450432566929823,0.526507069661819,0.526579203797581
82,10000,10,0,1,0.139351379613096,0.314131855025299,0.327147010003379,0.0814003939744202,0.0831599184832048
83,10000,10,0,1,1.01188264703339,0.264520786981552,0.257119307159192,0.804671869318889,0.804687044656787
84,10000,10,0,1,0.112068801712886,0.0545456897453618,0.0539591808718102,0.778834808584955,0.786671351478087
85,10000,10,0,1,0.0159979315327253,0.12913293162193,0.112214249943719,0.579392901514839,0.579397739648292
86,10000,10,0,1,0.0758108315758199,0.488241061203189,0.506293241358712,0.577754792900658,0.577747353203317
87,10000,10,0,1,0.366446151744308,0.108198791286155,0.117218164869733,0.177794032272698,0.177793169006182
88,10000,10,0,1,2.01803443064537,0.926079039737736,0.929871923306173,0.997014007418239,0.997014250992067
89,10000,10,0,1,2.30917047887681,0.894712862777936,0.890231936337134,0.687207701479419,0.687194434959832
90,10000,10,0,1,0.221034783844659,0.389346554178091,0.379335242119188,0.708859616862108,0.708816826887075
91,10000,10,0,1,0.38800402775257,0.0955844531576726,0.0997801353004386,0.0456833423671751,0.0456563543116613
92,10000,10,0,1,0.144242525042289,0.239890551590221,0.250506312588118,0.626143997232411,0.626282056667844
93,10000,10,0,1,0.746820990098339,0.308892198769086,0.322100070643903,0.124860119803704,0.124845802391461
94,10000,10,0,1,0.708092466618851,0.562235017104605,0.524226877175328,0.769613579838327,0.769584262913815
95,10000,10,0,1,1.45008076845004,0.936949046602731,0.933481121216038,0.824701828984498,0.8246962112147
96,10000,10,0,1,0.64898621042816,0.721915213489432,0.708249182863278,0.263732592874206,0.263721722150143
97,10000,10,0,1,0.290344579072952,0.368915336456378,0.34839663835061,0.869299855804738,0.86926306886706
98,10000,10,0,1,0.230876937804349,0.503449711098119,0.526661337420555,0.21999781783651,0.220071882948099
99,10000,10,0,1,1.03878810891148,0.589508445679438,0.602955280046729,0.351316049765443,0.351102193861001
100,10000,10,0,1,0.123946841844221,0.172557972556506,0.167724432747502,0.0843964194845386,0.0844045144428736
1,10000,10,0,1,0.112608360948623,0.26983409326374,0.286166213009013,0.951321736838121,0.951310933475899
2,10000,10,0,1,0.251571278562647,0.463899347992487,0.471524948796593,0.444833223255062,0.444779900948589
3,10000,10,0,1,1.72139969730242,0.712358332720685,0.724038331520552,0.989622892973443,0.989624953526832
4,10000,10,0,1,1.7256722211669,0.772055139464887,0.789631453805791,0.248779844171205,0.248793210915106
5,10000,10,0,1,1.60673329862123,0.4884748791057,0.480544244721189,0.096854462383635,0.0415511306144379
6,10000,10,0,1,0.106090939730543,0.235946028404811,0.214406821032324,0.286910979475157,0.28708767629009
7,10000,10,0,1,0.270067860430504,0.438454287766227,0.434025714407748,0.357358882480104,0.378810512466502
8,10000,10,0,1,0.984472932177368,0.589034817296215,0.565864189610561,0.814937892008844,0.803295298639238
9,10000,10,0,1,0.0756506666743678,0.0250556024948523,0.0262735564536027,0.107002560599951,0.10709416314469
10,10000,10,0,1,0.272419450692936,0.302624921304304,0.309991135126384,0.425955571939705,0.365089699161846
11,10000,10,0,1,0.8230543259125,0.60150566998462,0.606883696983172,0.714211232780487,0.714216536869303
12,10000,10,0,1,0.43147010805696,0.509323325920475,0.523275382959457,0.658373831862043,0.658347391189153
13,10000,10,0,1,1.9421334983059,0.885179658030699,0.894986529230716,0.66324611834384,0.663284590287249
14,10000,10,0,1,0.563825911111357,0.45416685414184,0.464604579065439,0.246638373925698,0.246590763379784
15,10000,10,0,1,0.570797109578333,0.212013970816924,0.220350660892681,0.0569509169207418,0.056953493332132
16,10000,10,0,1,0.413833058246822,0.623532883503909,0.607472100750789,0.697810661304304,0.697774850461695
17,10000,10,0,1,0.57535949976812,0.566001133425353,0.542653561360602,0.734540831994894,0.734600794182806
18,10000,10,0,1,2.38121383078444,0.834987766318122,0.832308720073125,0.419465174936161,0.419410975072118
19,10000,10,0,1,0.791802316140339,0.140252738792075,0.149457628923052,0.199799889851075,0.19978939263753
20,10000,10,0,1,2.28361580467653,0.871782264281775,0.880368115363937,0.197499861923237,0.182627274540248
21,10000,10,0,1,2.59627032298678,0.918980160587386,0.923413024274557,0.955564692503677,0.955552138085101
22,10000,10,0,1,2.34224394519326,0.901663573393397,0.897440402527657,0.555513769039331,0.555432703841498
23,10000,10,0,1,1.46549777981516,0.8397264155797,0.836583938251794,0.494352057754231,0.494341040927067
24,10000,10,0,1,0.0609678386848711,0.113362732785867,0.105834485415112,0.240637330398891,0.231852835352421
25,10000,10,0,1,0.168971365578718,0.501281049811826,0.510233123990865,0.874374382854247,0.874494491827272
26,10000,10,0,1,1.12099421546289,0.608540619408814,0.622194822762639,0.896744875849557,0.896763723239412
27,10000,10,0,1,0.111811636328703,0.512253386286381,0.528486182668932,0.291927156307049,0.291959858745673
28,10000,10,0,1,1.28203711845251,0.839420855784622,0.841213523197649,0.319905361083137,0.319904591213561
29,10000,10,0,1,1.81303996854963,0.756072866825775,0.755781773965627,0.396633933374974,0.396560399469793
30,10000,10,0,1,1.30539127142644,0.585313650347435,0.560808640927264,0.746094313113996,0.746162591804843
31,10000,10,0,1,1.42152919736978,0.738907644739583,0.735811845607308,0.76629847827029,0.766285652197985
32,10000,10,0,1,0.837030622253973,0.339039664842088,0.305843225106197,0.323485280699766,0.323429125091663
33,10000,10,0,1,1.13051725461061,0.577826139588504,0.588828870042626,0.0826360239875216,0.0826438778994685
34,10000,10,0,1,2.76258154899409,0.881570980327426,0.873603697674221,0.896352488757722,0.896313918061116
35,10000,10,0,1,0.744045898306379,0.757536069713804,0.758445116283917,0.63984470331219,0.639847468925146
36,10000,10,0,1,2.16445220238849,0.978578601385503,0.981145042703536,0.950578555519543,0.950576512836985
37,10000,10,0,1,1.70412826383538,0.872760048357001,0.87359851787888,0.601644818046065,0.601577555840512
38,10000,10,0,1,0.440319671525596,0.659023036646368,0.682567622558829,0.784984082641063,0.796432763470274
39,10000,10,0,1,2.25262387250195,0.774568160403837,0.747453114074992,0.833226957174038,0.833228716714362
40,10000,10,0,1,0.287791285503462,0.427009478987445,0.452213125444207,0.765248236206078,0.813193671517608
41,10000,10,0,1,1.29081284540712,0.601620704996833,0.582803296910273,0.485326611375452,0.485369393257521
42,10000,10,0,1,0.200867668367944,0.182431751111127,0.159195313900442,0.446889502262235,0.446810386958249
43,10000,10,0,1,0.697918987824431,0.507508183675657,0.520142362356294,0.757679262818391,0.757725286546558
44,10000,10,0,1,1.29089794941906,0.580803140151732,0.571186214349434,0.330570857712545,0.330338595355867
45,10000,10,0,1,1.66258565375178,0.633174415172745,0.614350144637788,0.531996689898197,0.53213913613622
46,10000,10,0,1,0.170195347473989,0.134393023780193,0.148519663658495,0.475638644546695,0.475744146008812
47,10000,10,0,1,1.49502016911761,0.867359361390247,0.861231473325086,0.853391524291958,0.85339372081863
48,10000,10,0,1,1.10620241669089,0.86126025272652,0.86351010535109,0.0134436034606509,0.0134467527630912
49,10000,10,0,1,1.25373392350724,0.499697254844071,0.50410364883735,0.158281240442561,0.158303319572441
50,10000,10,0,1,0.156969025157321,0.336179614550808,0.324472299467496,0.468716384695085,0.468656497879059
51,10000,10,0,1,0.223753574849379,0.233085002434463,0.233893724568514,0.794388390161951,0.794266363422496
52,10000,10,0,1,0.749249939240737,0.664032444823946,0.678463298312994,0.92143941601821,0.928058534240456
53,10000,10,0,1,0.911136114879356,0.457427617544677,0.437179803596783,0.487937055582787,0.487930954178511
54,10000,10,0,1,2.40624629976509,0.978229640036732,0.975815171937941,0.583186309930579,0.583248021354664
55,10000,10,0,1,0.659540228611,0.206688911778688,0.225155907546564,0.920833866904097,0.920839693690253
56,10000,10,0,1,0.318736270396538,0.254564589757946,0.270337853319056,0.677183413847726,0.677200196828164
57,10000,10,0,1,0.116498314817601,0.516895482623531,0.501928499157248,0.145820084933259,0.14568003373922
58,10000,10,0,1,0.133519541748737,0.347244132954162,0.338468104302803,0.259574184727433,0.27428432583292
59,10000,10,0,1,0.108739817192448,0.0142923414136886,0.0157813859757245,0.194570976447164,0.194558193287248
60,10000,10,0,1,0.805072422788133,0.915336187661763,0.917902807695487,0.285998224005016,0.286176729136163
61,10000,10,0,1,2.41580238762329,0.951071375895153,0.957412114357587,0.702240726659849,0.702199497378931
62,10000,10,0,1,0.846637027751483,0.727514019266808,0.742026959568799,0.45468761525239,0.402983304366085
63,10000,10,0,1,0.684461815425498,0.257741690896907,0.242573878213023,0.0117757864257024,0.0117764542828852
64,10000,10,0,1,0.423266957560699,0.485404816039081,0.47744004832574,0.403639458389589,0.403526919753638
65,10000,10,0,1,0.443092233014679,0.320194839111994,0.316920109355074,0.391007633786767,0.3871756969732
66,10000,10,0,1,2.55229725911751,0.977654333334364,0.977476838507111,0.61425734149371,0.614254491476923
67,10000,10,0,1,0.654345359928761,0.41303022239851,0.417835849858547,0.14983273370513,0.149829812276388
68,10000,10,0,1,1.67011112522621,0.959056771937379,0.959878043046359,0.965529034635697,0.965544847385067
69,10000,10,0,1,1.44139123652358,0.693272703730874,0.687590810360867,0.66862440487215,0.668511691385261
