"iter","n_obs","n_col_nc","z_u_coef","nonlinear_weight","bonf_pval","f_pval","wald_pval","gam_wald.no.p","gam_wald.no.p.smooth.cntrl","kci_pval","itp_ftest_pval","idp_wilcox_pval","cntrl_observed"
4,10000,10,0.1,1,1.55344162786207,0.780931148580854,0.781426883917157,0.678685470830677,0.678618101103654,NA,NA,NA,TRUE
5,10000,10,0.1,1,0.584061229073849,0.270373913747438,0.279372443702908,0.732758598034933,0.732921681899096,NA,NA,NA,TRUE
6,10000,10,0.1,1,0.416224679057938,0.8088158665554,0.81240577070945,0.776547670917911,0.776579724170843,NA,NA,NA,TRUE
7,10000,10,0.1,1,1.871657733988,0.789023747671004,0.786397102233975,0.732507711536649,0.732578538827068,NA,NA,NA,TRUE
8,10000,10,0.1,1,0.394829366373033,0.40590036839275,0.39643257386372,0.436044886487062,0.436047957759187,NA,NA,NA,TRUE
9,10000,10,0.1,1,0.925436542553404,0.786378988182944,0.780457306583484,0.407134433932361,0.407180896726806,NA,NA,NA,TRUE
10,10000,10,0.1,1,0.484492890550489,0.646144439642233,0.65512661894988,0.932769280635237,0.932743189282977,NA,NA,NA,TRUE
11,10000,10,0.1,1,1.79631297607027,0.977759564750358,0.9776127224152,0.969657137286782,0.969660938243991,NA,NA,NA,TRUE
12,10000,10,0.1,1,0.264665717139878,0.597848239721375,0.595734459585524,0.101428726727711,0.101446410914225,NA,NA,NA,TRUE
13,10000,10,0.1,1,0.0803442067801521,0.144812916770305,0.152552420919514,0.695574171614118,0.695501896412661,NA,NA,NA,TRUE
14,10000,10,0.1,1,0.193789956637077,0.280157679437517,0.307866570976614,0.513672211271023,0.51366222790948,NA,NA,NA,TRUE
15,10000,10,0.1,1,1.26096908744037,0.701579004393437,0.701824601516619,0.610748496396467,0.610844208198068,NA,NA,NA,TRUE
16,10000,10,0.1,1,0.570580964908177,0.22162145915262,0.241190237405593,0.381852468713955,0.381885449714505,NA,NA,NA,TRUE
17,10000,10,0.1,1,0.0330276913492253,0.162487567832415,0.124082795918594,0.661073312020654,0.661042041372923,NA,NA,NA,TRUE
18,10000,10,0.1,1,0.887602894735649,0.750400076202221,0.740967914197854,0.52237921591039,0.522239567800162,NA,NA,NA,TRUE
19,10000,10,0.1,1,0.187546267527433,0.245766513856783,0.2548209172649,0.889425095569811,0.889424736771502,NA,NA,NA,TRUE
20,10000,10,0.1,1,0.318428900594288,0.307045409821659,0.301244259891592,0.222967454467702,0.218424933348813,NA,NA,NA,TRUE
21,10000,10,0.1,1,0.873180324709326,0.592591387683713,0.613482705770943,0.403414784427948,0.403403316763671,NA,NA,NA,TRUE
22,10000,10,0.1,1,0.563715274605121,0.149195925674444,0.140891527596332,0.186359283945214,0.186362759490108,NA,NA,NA,TRUE
23,10000,10,0.1,1,1.91327595260689,0.94269407976106,0.941371709767639,0.327406654358372,0.327427032396235,NA,NA,NA,TRUE
24,10000,10,0.1,1,4.28643336051715,0.995352846232513,0.99565839429743,0.0644308899788369,0.0643989942979451,NA,NA,NA,TRUE
25,10000,10,0.1,1,0.899754153303266,0.807640534443426,0.803058495635584,0.0531700678955211,0.0552331028596927,NA,NA,NA,TRUE
26,10000,10,0.1,1,0.808168089805456,0.938248738143304,0.943322902284086,0.911289694433794,0.911261244443869,NA,NA,NA,TRUE
27,10000,10,0.1,1,2.7202320599924,0.988515811788681,0.988529591321426,0.79071918089288,0.790734717686251,NA,NA,NA,TRUE
28,10000,10,0.1,1,1.62631841703846,0.697756866635375,0.720990132348271,0.289478430670697,0.299089497464381,NA,NA,NA,TRUE
29,10000,10,0.1,1,1.35559182889382,0.975196536253092,0.975810962100971,0.832469049212344,0.850035112165116,NA,NA,NA,TRUE
30,10000,10,0.1,1,0.214596142444029,0.178069497696094,0.184422910111198,0.382871185544384,0.382880180971805,NA,NA,NA,TRUE
31,10000,10,0.1,1,1.70244774545478,0.94693631819218,0.941793685723252,0.819781740567651,0.819823933725304,NA,NA,NA,TRUE
32,10000,10,0.1,1,0.0500867796756058,0.272623515322525,0.268522903054642,0.242875032924832,0.237855647721881,NA,NA,NA,TRUE
33,10000,10,0.1,1,1.4546777209027,0.847657142101823,0.838773954181568,0.515657342937326,0.515723852788042,NA,NA,NA,TRUE
34,10000,10,0.1,1,1.02445818867814,0.558996079255865,0.551294207633437,0.260442975670733,0.260487722413504,NA,NA,NA,TRUE
35,10000,10,0.1,1,1.13212420638601,0.390119522573341,0.388999912859616,0.503052648390782,0.503030917940625,NA,NA,NA,TRUE
36,10000,10,0.1,1,0.99131580277859,0.834414359660046,0.82767128667946,0.0257390986651985,0.0257365039420239,NA,NA,NA,TRUE
37,10000,10,0.1,1,0.107868452951017,0.0416942854826149,0.0444123742152198,0.214886009997927,0.214865088696887,NA,NA,NA,TRUE
38,10000,10,0.1,1,1.23094414534668,0.841296491108995,0.853806746038685,0.847138873572108,0.847098778178802,NA,NA,NA,TRUE
39,10000,10,0.1,1,0.118898427138198,0.172562292685634,0.178907441744706,0.719979142567289,0.71965331295624,NA,NA,NA,TRUE
40,10000,10,0.1,1,0.917449541197234,0.660006205037193,0.673554096383598,0.829526244638815,0.825264083924547,NA,NA,NA,TRUE
41,10000,10,0.1,1,1.53674486485352,0.835024815877927,0.834921367748312,0.532662214742728,0.532660859641179,NA,NA,NA,TRUE
42,10000,10,0.1,1,1.34915659230311,0.540253589255874,0.55045583422204,0.683428490143612,0.68343196618518,NA,NA,NA,TRUE
43,10000,10,0.1,1,0.889827104753936,0.699542677507338,0.695172405774949,0.399097592496982,0.399192309743014,NA,NA,NA,TRUE
44,10000,10,0.1,1,0.20573218075198,0.0938513836723363,0.0905848159643768,0.354607194976878,0.338982239329924,NA,NA,NA,TRUE
45,10000,10,0.1,1,0.519527807581339,0.556159048009439,0.540409588525352,0.933592046218096,0.93357892210027,NA,NA,NA,TRUE
46,10000,10,0.1,1,1.47313888269011,0.64249698375228,0.631812691734086,0.28339397029167,0.283371611213028,NA,NA,NA,TRUE
47,10000,10,0.1,1,1.81272345511549,0.749300927138329,0.759495322312127,0.0110680697089387,0.0110701312790521,NA,NA,NA,TRUE
48,10000,10,0.1,1,1.9516487955143,0.937110364898048,0.938716811610402,0.461087074842254,0.461067952932177,NA,NA,NA,TRUE
49,10000,10,0.1,1,0.142623565827254,0.0776319020151335,0.0733099778121267,0.697840267042173,0.697834045233978,NA,NA,NA,TRUE
50,10000,10,0.1,1,1.23327298799787,0.727706580561299,0.741044215350298,0.617491153793594,0.592269108899036,NA,NA,NA,TRUE
51,10000,10,0.1,1,0.892983247848996,0.5375128371708,0.511027678055099,0.734131456129308,0.734135075528259,NA,NA,NA,TRUE
52,10000,10,0.1,1,0.501305307602671,0.209896991255215,0.243997261898658,0.617493757426127,0.617499281505525,NA,NA,NA,TRUE
53,10000,10,0.1,1,0.58519986882435,0.344158423800925,0.341364049557961,0.233709131380119,0.233718504191774,NA,NA,NA,TRUE
54,10000,10,0.1,1,1.8081861806294,0.676653253713412,0.677401374857374,0.704734611538999,0.704919321511514,NA,NA,NA,TRUE
55,10000,10,0.1,1,1.51234275536766,0.879559252566995,0.878224221791802,0.815036707367422,0.842135796054618,NA,NA,NA,TRUE
56,10000,10,0.1,1,0.0727023973851842,0.116519482298772,0.11594597607816,0.250396198722013,0.250462292423364,NA,NA,NA,TRUE
57,10000,10,0.1,1,0.219125287584888,0.342577846662258,0.313583338538334,0.985183749830643,0.985178639147964,NA,NA,NA,TRUE
58,10000,10,0.1,1,0.650605193542861,0.791484708739383,0.783122154867507,0.963936282352203,0.963945487815979,NA,NA,NA,TRUE
59,10000,10,0.1,1,1.14774164145761,0.74354260643086,0.773380728380479,0.648195212190758,0.648244591494993,NA,NA,NA,TRUE
60,10000,10,0.1,1,0.853552060501203,0.520706667667827,0.534474350700857,0.234362503009995,0.234353599670819,NA,NA,NA,TRUE
61,10000,10,0.1,1,1.88229367974315,0.953089923787611,0.951562304195229,0.999637128522833,0.999637178345783,NA,NA,NA,TRUE
62,10000,10,0.1,1,0.650402539169587,0.353366203751698,0.33219048979037,0.418973600238807,0.419010794790559,NA,NA,NA,TRUE
63,10000,10,0.1,1,2.76140217377097,0.960478082750195,0.962338633295957,0.287551022085952,0.287541637621622,NA,NA,NA,TRUE
64,10000,10,0.1,1,0.0582184558770213,0.0317003985248908,0.0351707735156787,0.532507576105204,0.532547168833912,NA,NA,NA,TRUE
65,10000,10,0.1,1,0.611122482999747,0.330588871397826,0.320232295814368,0.556319868049243,0.556268848769799,NA,NA,NA,TRUE
66,10000,10,0.1,1,0.085246910367971,0.292233339825433,0.276289925205008,0.18723491656156,0.187200525325421,NA,NA,NA,TRUE
67,10000,10,0.1,1,2.30817415971832,0.937038393721925,0.938892952808905,0.027141677810634,0.0271120451399859,NA,NA,NA,TRUE
68,10000,10,0.1,1,1.10587378622047,0.747240264580217,0.739082217409268,0.547158375148248,0.547130665333567,NA,NA,NA,TRUE
69,10000,10,0.1,1,0.128562604423949,0.42143581783315,0.427401098228535,0.369741212394802,0.369727241671651,NA,NA,NA,TRUE
70,10000,10,0.1,1,0.608615706646825,0.49946675944613,0.499876799523019,0.0750291392417042,0.0750320453008623,NA,NA,NA,TRUE
71,10000,10,0.1,1,0.528009351299342,0.331187172009591,0.314878062804148,0.992681423097875,0.992679977437706,NA,NA,NA,TRUE
72,10000,10,0.1,1,0.152526274985423,0.0497172685919987,0.0447612222783511,0.359650339396649,0.359683439934006,NA,NA,NA,TRUE
73,10000,10,0.1,1,0.1554779919451,0.0496716725519364,0.054346290309967,0.00646634697973236,0.00646616144498743,NA,NA,NA,TRUE
74,10000,10,0.1,1,0.841332770031448,0.626401405764904,0.616798918564962,0.334421105203171,0.334581609921874,NA,NA,NA,TRUE
75,10000,10,0.1,1,0.197972301323406,0.285493050662847,0.280626069872199,0.226531883200898,0.226513590992241,NA,NA,NA,TRUE
76,10000,10,0.1,1,1.33961155297653,0.561186983495056,0.544790252964727,0.198940886583119,0.173744298807482,NA,NA,NA,TRUE
77,10000,10,0.1,1,1.0062641748638,0.600544432633616,0.64979534060585,0.150044815960525,0.150044946385241,NA,NA,NA,TRUE
78,10000,10,0.1,1,0.712994109255773,0.663976997727957,0.658312483596076,0.663875732745143,0.662718738897734,NA,NA,NA,TRUE
79,10000,10,0.1,1,0.231882125369119,0.144568489192627,0.155001333553535,0.186278965127089,0.186289589093436,NA,NA,NA,TRUE
80,10000,10,0.1,1,0.106369891909034,0.344646837579387,0.354076464699973,0.0267333544980554,0.0271819349971899,NA,NA,NA,TRUE
81,10000,10,0.1,1,0.00107186023902255,0.00789762408928091,0.0066982317086981,0.0687018652761628,0.065964415934778,NA,NA,NA,TRUE
82,10000,10,0.1,1,1.25947393515555,0.601105739449648,0.600704235272479,0.907052552981251,0.907068022190282,NA,NA,NA,TRUE
83,10000,10,0.1,1,0.18922412172329,0.233999805914468,0.21633947751462,0.30850344560585,0.292715671986537,NA,NA,NA,TRUE
84,10000,10,0.1,1,0.361423192946702,0.397830016232673,0.41671224893351,0.092475575396613,0.0924862308880754,NA,NA,NA,TRUE
85,10000,10,0.1,1,0.459522889099686,0.57080915222374,0.577777427817458,0.643855833148317,0.643828024261066,NA,NA,NA,TRUE
86,10000,10,0.1,1,0.444793876624328,0.149564654539047,0.135457065958047,0.639240697355462,0.6392740961929,NA,NA,NA,TRUE
87,10000,10,0.1,1,0.662868679537781,0.379764032234288,0.373403772857614,0.336720637327003,0.336716769304793,NA,NA,NA,TRUE
88,10000,10,0.1,1,0.0315056986541762,0.0701909115748695,0.060075251498675,0.144458487476541,0.144488865359921,NA,NA,NA,TRUE
89,10000,10,0.1,1,0.246981873684153,0.205595489989806,0.186572911634573,0.142841756329825,0.142846830307593,NA,NA,NA,TRUE
90,10000,10,0.1,1,3.44292024333223,0.973165660648609,0.973633173003028,0.851959627696557,0.851926110525737,NA,NA,NA,TRUE
91,10000,10,0.1,1,0.0121491523291854,0.169196102268229,0.163513046616901,0.468055525954335,0.468061483700231,NA,NA,NA,TRUE
92,10000,10,0.1,1,0.936238237679765,0.822162299055472,0.80925740683387,0.712533581170651,0.712544151993904,NA,NA,NA,TRUE
93,10000,10,0.1,1,1.19283848634866,0.801623671285762,0.812456298883578,0.711336308724019,0.711354777225743,NA,NA,NA,TRUE
94,10000,10,0.1,1,2.37304177487029,0.840416110491901,0.839483498960114,0.179747670137999,0.179691967228364,NA,NA,NA,TRUE
95,10000,10,0.1,1,1.46117219320598,0.8470776054471,0.852222061425094,0.814919800622464,0.802291081536986,NA,NA,NA,TRUE
96,10000,10,0.1,1,0.459160622421723,0.369537562017381,0.359416648363835,0.718137795048622,0.718063872218591,NA,NA,NA,TRUE
97,10000,10,0.1,1,0.584114958431841,0.482021027291828,0.467722637390487,0.743572762291266,0.743569053982257,NA,NA,NA,TRUE
98,10000,10,0.1,1,2.00357520554698,0.825012952224986,0.836333256993967,0.404119413888,0.404141612405699,NA,NA,NA,TRUE
99,10000,10,0.1,1,0.0171625917045621,0.140066863172941,0.134835936722978,0.936146102067765,0.936102038893996,NA,NA,NA,TRUE
100,10000,10,0.1,1,0.533504389330918,0.272830219374058,0.257513818947597,0.455254975523643,0.455264869017885,NA,NA,NA,TRUE
1,10000,10,0.1,1,0.967665604920988,0.358231843941679,0.361817101724197,0.0344713642419224,0.0344407989705742,NA,NA,NA,TRUE
2,10000,10,0.1,1,0.0957207505141175,0.0266157788516557,0.0223301227823521,0.262064467947817,0.262073062472717,NA,NA,NA,TRUE
3,10000,10,0.1,1,1.41156032461927,0.822294590720391,0.831285705276398,0.907221061680966,0.907243900861918,NA,NA,NA,TRUE
4,10000,10,0.1,1,1.40601906328498,0.67371544465325,0.678332417964542,0.414044625451536,0.41431851821055,NA,NA,NA,TRUE
5,10000,10,0.1,1,0.270261715088678,0.16290941949272,0.187398706779401,0.241261400388341,0.251074633832332,NA,NA,NA,TRUE
6,10000,10,0.1,1,1.07740969401966,0.860481841304645,0.850650584934037,0.781707910420853,0.781463172474656,NA,NA,NA,TRUE
7,10000,10,0.1,1,2.41604025537035,0.980404003027512,0.979174997902553,0.516155252019375,0.516139543554389,NA,NA,NA,TRUE
8,10000,10,0.1,1,0.690386166826366,0.461270557087663,0.479037388509627,0.833824134895157,0.833813268568105,NA,NA,NA,TRUE
9,10000,10,0.1,1,0.429406519368964,0.341339723631797,0.334476690520244,0.25864570702648,0.258623911042492,NA,NA,NA,TRUE
10,10000,10,0.1,1,1.51158046268368,0.777915046145236,0.769180602122722,0.523301606728124,0.523301096518537,NA,NA,NA,TRUE
11,10000,10,0.1,1,0.323097949787816,0.287193312945765,0.292382004658261,0.465067832246775,0.416182960413224,NA,NA,NA,TRUE
12,10000,10,0.1,1,1.83148678510071,0.864669968190457,0.857233168253194,0.825044168168588,0.825005454548416,NA,NA,NA,TRUE
13,10000,10,0.1,1,0.718784326718907,0.550977340232318,0.560668986919902,0.457636099337348,0.45761388990614,NA,NA,NA,TRUE
14,10000,10,0.1,1,4.14337844969885,0.978835371310689,0.97936454320766,0.2662424917151,0.266233164747058,NA,NA,NA,TRUE
15,10000,10,0.1,1,1.06354624265283,0.643113161418249,0.650448290127443,0.164739782991948,0.164685315675025,NA,NA,NA,TRUE
16,10000,10,0.1,1,0.385446241107929,0.130971596256894,0.123682818888424,0.11666744604539,0.116610954144226,NA,NA,NA,TRUE
17,10000,10,0.1,1,0.831913081914961,0.245334588325912,0.257799332852481,0.400273830095356,0.400085747269839,NA,NA,NA,TRUE
18,10000,10,0.1,1,0.4235256956639,0.274522823882658,0.265559946827633,0.176211613377847,0.176184775935671,NA,NA,NA,TRUE
19,10000,10,0.1,1,2.89642894836955,0.824695949575776,0.812560610162315,0.797913035367088,0.797917422629568,NA,NA,NA,TRUE
20,10000,10,0.1,1,1.90182229526173,0.713780850055882,0.713322012765863,0.13598743110747,0.135987148638481,NA,NA,NA,TRUE
21,10000,10,0.1,1,1.13661235554985,0.849081687290796,0.840825588056472,0.573891843519384,0.573902544265766,NA,NA,NA,TRUE
22,10000,10,0.1,1,1.2038345162148,0.697017724293321,0.691047576037656,0.975400590658698,0.97541816554405,NA,NA,NA,TRUE
23,10000,10,0.1,1,0.0593745588272527,0.0303568505136375,0.0306786669145225,0.204819511806352,0.216899959774322,NA,NA,NA,TRUE
24,10000,10,0.1,1,0.0661548401655769,0.0573264630353998,0.0589977142892436,0.0632956109150253,0.0632979855584968,NA,NA,NA,TRUE
25,10000,10,0.1,1,0.874369138402971,0.677744006382069,0.649037850773755,0.846150455629455,0.846155089272313,NA,NA,NA,TRUE
26,10000,10,0.1,1,0.264595946994831,0.190865083219947,0.17741260033899,0.291899095024019,0.291878464813167,NA,NA,NA,TRUE
27,10000,10,0.1,1,0.0625323382946871,0.229512527596465,0.251693144254457,0.358100589853782,0.35813443572176,NA,NA,NA,TRUE
28,10000,10,0.1,1,0.741970017404813,0.624359687437686,0.613405533396606,0.284966675486712,0.284988401588009,NA,NA,NA,TRUE
29,10000,10,0.1,1,0.295774863536316,0.0808830367660386,0.099889992553706,0.63346873808496,0.633371827401684,NA,NA,NA,TRUE
30,10000,10,0.1,1,0.211426055794644,0.510533763500012,0.517495299853072,0.137916280713926,0.13792033920419,NA,NA,NA,TRUE
31,10000,10,0.1,1,1.21610642142369,0.498698264579629,0.473682318603942,0.418542355020879,0.418542769293234,NA,NA,NA,TRUE
32,10000,10,0.1,1,0.533701793814729,0.446044101185102,0.419967167969755,0.902374554721982,0.889407234669344,NA,NA,NA,TRUE
33,10000,10,0.1,1,1.77539373260391,0.830689739460546,0.844137891616301,0.898554047823558,0.898554256716208,NA,NA,NA,TRUE
34,10000,10,0.1,1,2.2027954129837,0.921920945283089,0.917688542771578,0.568920041296146,0.568826708461641,NA,NA,NA,TRUE
35,10000,10,0.1,1,0.517545643942571,0.35956254700587,0.355594672128976,0.914454223866159,0.914435765256418,NA,NA,NA,TRUE
36,10000,10,0.1,1,1.62086817715514,0.926708167723881,0.931847944945688,0.853959749502835,0.853954493866084,NA,NA,NA,TRUE
37,10000,10,0.1,1,0.284465788823947,0.624108842857586,0.614180651811448,0.524628636734302,0.524637160226962,NA,NA,NA,TRUE
38,10000,10,0.1,1,0.405527100385885,0.304194527406442,0.326936566705113,0.142349280618285,0.142241254403715,NA,NA,NA,TRUE
39,10000,10,0.1,1,0.473162825765128,0.0860339338087147,0.0791406640890837,0.371650945512586,0.371603973589646,NA,NA,NA,TRUE
40,10000,10,0.1,1,0.0806299403004056,0.10335092952991,0.092219466036881,0.27901249442815,0.278199279989232,NA,NA,NA,TRUE
41,10000,10,0.1,1,1.28512284709785,0.727389700553541,0.706944101067976,0.99141464011653,0.991413936053866,NA,NA,NA,TRUE
42,10000,10,0.1,1,0.755877253457767,0.68293480568829,0.702082525357409,0.0851434152440825,0.085141469635933,NA,NA,NA,TRUE
43,10000,10,0.1,1,3.59347672060183,0.950427402086793,0.94453198556722,0.264993840902101,0.265027106115466,NA,NA,NA,TRUE
44,10000,10,0.1,1,1.08760159434296,0.469648404515541,0.469994195923299,0.48703788916435,0.486885956614229,NA,NA,NA,TRUE
45,10000,10,0.1,1,1.60275511473073,0.954594911887476,0.948584031548254,0.22706557113703,0.207759427387476,NA,NA,NA,TRUE
46,10000,10,0.1,1,0.804652754968824,0.317381640178162,0.328299079710792,0.663189979033645,0.663207044609711,NA,NA,NA,TRUE
47,10000,10,0.1,1,0.397438886741376,0.374803335267502,0.351298901561946,0.327887725050642,0.327863013966356,NA,NA,NA,TRUE
48,10000,10,0.1,1,0.96548367479984,0.676145756667522,0.663523041555135,0.215125806999229,0.215075878459502,NA,NA,NA,TRUE
49,10000,10,0.1,1,0.624608195526551,0.147310906767934,0.153966694859251,0.418654415992766,0.418668454839462,NA,NA,NA,TRUE
50,10000,10,0.1,1,1.31282722875584,0.872616739759618,0.878675587037878,0.105454035603864,0.105460530914622,NA,NA,NA,TRUE
51,10000,10,0.1,1,0.06766651486011,0.00460147596916536,0.00566170424276136,0.003339700258711,0.00333902931524752,NA,NA,NA,TRUE
52,10000,10,0.1,1,1.99993021142582,0.774614186701702,0.783580025434658,0.267594063056833,0.267638082273201,NA,NA,NA,TRUE
53,10000,10,0.1,1,1.34922792341192,0.635649979728095,0.624001939759315,0.200352896361992,0.200479578864043,NA,NA,NA,TRUE
54,10000,10,0.1,1,0.601714331809441,0.799597775077608,0.788864791246493,0.529468313496152,0.529451267731061,NA,NA,NA,TRUE
55,10000,10,0.1,1,1.19394748510369,0.469198892188388,0.484215798870536,0.22036898056733,0.220487196880959,NA,NA,NA,TRUE
56,10000,10,0.1,1,0.205984522430503,0.493290988734248,0.502116585660687,0.10409712928142,0.104040916096724,NA,NA,NA,TRUE
57,10000,10,0.1,1,0.417866076140837,0.368449087155761,0.368333578852383,0.983443587376588,0.983441722941782,NA,NA,NA,TRUE
58,10000,10,0.1,1,0.526645772330129,0.318883561127593,0.355146984034519,0.808235934845248,0.808238083589835,NA,NA,NA,TRUE
59,10000,10,0.1,1,1.64821152358555,0.695233614311967,0.693173649330515,0.078206224357807,0.0782109035784516,NA,NA,NA,TRUE
60,10000,10,0.1,1,0.16483806380415,0.326069635739901,0.337612663970599,0.466770777648458,0.483919233583745,NA,NA,NA,TRUE
61,10000,10,0.1,1,2.46599661204961,0.956237301857224,0.952786217697725,0.504883003923601,0.52892914059053,NA,NA,NA,TRUE
62,10000,10,0.1,1,0.887653601235495,0.428982169855335,0.425500279866253,0.403238579383689,0.403155793878295,NA,NA,NA,TRUE
63,10000,10,0.1,1,1.08534844040866,0.417766360394432,0.424274649037092,0.0307542732141616,0.0307526971629654,NA,NA,NA,TRUE
64,10000,10,0.1,1,2.00707150541833,0.576627637525357,0.594828908445722,0.678779359980362,0.678784450929553,NA,NA,NA,TRUE
65,10000,10,0.1,1,0.936443863736401,0.412503947106301,0.44044205526719,0.225013873972473,0.225014604273816,NA,NA,NA,TRUE
66,10000,10,0.1,1,0.465066845451103,0.508843497620186,0.483700025644952,0.174790268240709,0.174790667935795,NA,NA,NA,TRUE
67,10000,10,0.1,1,0.459285515523061,0.237857325430524,0.228424148449904,0.121722160427007,0.116984833992529,NA,NA,NA,TRUE
68,10000,10,0.1,1,0.867753221190315,0.883536980390502,0.889336675141208,0.637784712113026,0.637840646097579,NA,NA,NA,TRUE
69,10000,10,0.1,1,0.353818188438875,0.327941040703269,0.316257907146023,0.598033220419707,0.598024375764141,NA,NA,NA,TRUE
70,10000,10,0.1,1,0.990402569682327,0.651732947499429,0.653023763370801,0.180287481460824,0.180287094218635,NA,NA,NA,TRUE
71,10000,10,0.1,1,0.269677274653547,0.105203632499386,0.100677459077752,0.5601560823568,0.560075601798796,NA,NA,NA,TRUE
72,10000,10,0.1,1,1.61108641521388,0.702803521930614,0.679916674808331,0.451548676818824,0.451564308768867,NA,NA,NA,TRUE
73,10000,10,0.1,1,0.00275621307562666,0.0057689305069705,0.00505821144659879,0.572521171274417,0.572573894019066,NA,NA,NA,TRUE
74,10000,10,0.1,1,0.728962558038179,0.450564792611163,0.43577740374406,0.899606648441276,0.89959353220969,NA,NA,NA,TRUE
75,10000,10,0.1,1,0.459053840288151,0.584184213580239,0.613674180242505,0.0146527783566149,0.0146526209377453,NA,NA,NA,TRUE
76,10000,10,0.1,1,1.99262209290062,0.876724496912491,0.880699919804186,0.771361097213085,0.771351327752025,NA,NA,NA,TRUE
77,10000,10,0.1,1,0.704270612076135,0.539981733987781,0.528760058973057,0.755147383797359,0.755234715172691,NA,NA,NA,TRUE
78,10000,10,0.1,1,3.70039700504194,0.978155627747308,0.978662369514429,0.761494821065757,0.761528619886202,NA,NA,NA,TRUE
79,10000,10,0.1,1,0.477129766921036,0.562252718624321,0.577671474739358,0.452160482995452,0.452381262825744,NA,NA,NA,TRUE
80,10000,10,0.1,1,0.279519232421873,0.123540548119496,0.115754899033938,0.0423281750549109,0.0423335834545736,NA,NA,NA,TRUE
81,10000,10,0.1,1,1.36587570141849,0.682714853623602,0.680057532752529,0.350453819822886,0.350444703961603,NA,NA,NA,TRUE
82,10000,10,0.1,1,0.470457790471722,0.608900261813286,0.64656465767932,0.620826037201479,0.62084693193618,NA,NA,NA,TRUE
83,10000,10,0.1,1,1.09858402533396,0.184241627304443,0.171148744669805,0.505960993481877,0.505896635677202,NA,NA,NA,TRUE
84,10000,10,0.1,1,0.278869620509145,0.137169293364453,0.118969382661759,0.218962232720801,0.218994091861863,NA,NA,NA,TRUE
85,10000,10,0.1,1,0.524767064788152,0.687727474572121,0.672277915901951,0.104466079809202,0.104557945080978,NA,NA,NA,TRUE
86,10000,10,0.1,1,0.586702927135427,0.442967583034626,0.426502268161961,0.93089021577625,0.930893362093902,NA,NA,NA,TRUE
87,10000,10,0.1,1,0.552305986483673,0.265884229048317,0.238216882338997,0.175059470556072,0.175047583711525,NA,NA,NA,TRUE
88,10000,10,0.1,1,0.551293121111564,0.324547501628101,0.341229789116857,0.0950175628396147,0.0949989305726714,NA,NA,NA,TRUE
89,10000,10,0.1,1,0.246818610613294,0.404731371517964,0.407036635273329,0.775892592268636,0.775899393974146,NA,NA,NA,TRUE
90,10000,10,0.1,1,2.09512216061024,0.814052727083467,0.806886889821667,0.219566843117238,0.219519455200227,NA,NA,NA,TRUE
91,10000,10,0.1,1,0.984517791820942,0.576738757589713,0.58300471651406,0.234747354986436,0.234737365850848,NA,NA,NA,TRUE
92,10000,10,0.1,1,1.2510497335301,0.786361622383519,0.795175214097192,0.987761582216412,0.983701268158265,NA,NA,NA,TRUE
93,10000,10,0.1,1,0.145513074093144,0.0463847937013346,0.0434407884122531,0.231751725337763,0.231685982877374,NA,NA,NA,TRUE
94,10000,10,0.1,1,1.12115770071652,0.413021418839116,0.407188687826405,0.163850429199201,0.192927729658463,NA,NA,NA,TRUE
95,10000,10,0.1,1,0.840853772034761,0.598501554730993,0.602958255809364,0.184967418039171,0.184939239584686,NA,NA,NA,TRUE
96,10000,10,0.1,1,1.46872070912694,0.662378305475109,0.664868070857418,0.725141759365017,0.729492129267766,NA,NA,NA,TRUE
97,10000,10,0.1,1,0.735243778508351,0.417707431427883,0.411386674273283,0.240820866627281,0.24081157471419,NA,NA,NA,TRUE
98,10000,10,0.1,1,1.48236072059602,0.713141632432424,0.69594627838079,0.212860226104093,0.212836284849519,NA,NA,NA,TRUE
99,10000,10,0.1,1,0.412704489281729,0.551477911109068,0.562785798114824,0.61531842396889,0.638725009654622,NA,NA,NA,TRUE
100,10000,10,0.1,1,1.49679473776392,0.736990944846245,0.737564682556655,0.349789975379386,0.34981227806477,NA,NA,NA,TRUE
1,10000,10,0.2,0,0.14578319579767,0.0951453361102055,0.0815276333226883,0.108730977467976,0.108730628327425,NA,NA,NA,TRUE
2,10000,10,0.2,0,0.0376604000509191,0.0202385515575934,0.0276765215704654,0.140443737405592,0.140412308512989,NA,NA,NA,TRUE
3,10000,10,0.2,0,0.457555811121843,0.157399647322177,0.138973685579271,0.504829800096433,0.504767094735902,NA,NA,NA,TRUE
4,10000,10,0.2,0,0.0393959652211071,0.00246765483031853,0.00225603894702775,0.0165063638564299,0.0165084486707599,NA,NA,NA,TRUE
5,10000,10,0.2,0,0.0367740928920058,0.185998218281739,0.199799679307237,0.0472760894892246,0.0472771512886851,NA,NA,NA,TRUE
6,10000,10,0.2,0,0.017923435728029,0.111797047800719,0.113019803199541,0.138595061761597,0.138743643866419,NA,NA,NA,TRUE
7,10000,10,0.2,0,0.134914147043992,0.220271065810355,0.199115646017185,0.629351375004596,0.629326064949406,NA,NA,NA,TRUE
8,10000,10,0.2,0,0.0491361134660763,0.017612666071998,0.0147032030634976,0.440703068091808,0.440708940883831,NA,NA,NA,TRUE
